,0,1,2,3,4,5
2058-6345,,,,1661.24,,
1178-6957,,,,1730.9866666666667,,
2330-7420,,,200.18,,,
0037-9409,,,500.0,,800.0,330.0
2169-0510,,,554.26,,,
0102-695X,,,276.0,,,
2073-106X,,,200.0,,401.48,
1874-1231,,,704.0,,,
1342-6311,,,483.84,,10.72,
1852-4249,,,192.7,,,
1300-686X,,,270.69,,196.88,
1996-0808,,,463.27,,,
2081-6936,,,,1785.0,1785.0,1500.0
1178-7058,,,,2092.02,,
2155-952X,,,,,,
2150-8402,,,,,,
2090-2743,,,,,,
1017-7825,,,1026.0,,,
2378-5756,,,1918.0,,,
2169-9704,,,139.0,,,
2577-1914,,,424.0,,,
2504-5377,,,,,573.11,917.72
1819-6357,,,,,2052.0,1689.56
2039-2117,,,,238.0,,
1606-0997,,1264.0,1537.6,1767.38,,
2161-6817,,,637.0,,,
2197-1927,,,,958.075,,
1098-8394,,,,,2357.755,
2624-8549,,,,,812.0,486.992
2641-3337,,,,,,845.0
2524-6372,,,,,,1300.8600000000001
1514-0326,,,,,,1047.0
2631-9268,,,,,1690.0,2040.975
2029-4433,,,,,1524.0,1531.2
1065-9471,,,,,3446.66,2840.4455555555555
2174-8144,,,,,,970.6
1096-3685,,,,366.0,,
0236-8722,,,,902.8,,
2077-429X,,,,512.4,,440.0
2576-1986,,,,303.28,,
1875-399X,,,,913.15,,
2624-893X,,,,1181.96,1016.2288888888888,1005.5183333333334
2330-8559,,,,467.74,,
2314-4904,,,,1057.18,,586.69
2198-0926,,,950.4,800.0,963.6,1047.2
2578-3025,,,,604.42,,
1733-8387,,,1190.0,,,
2313-0105,,,,,287.90500000000003,844.1033333333331
2305-7084,,,,,813.6,890.174
2504-477X,,,,,811.6,880.402
2055-7159,,,,538.8,588.52,
2234-2400,,,,361.05,,
0424-7116,,,,321.37,999.6666666666666,1479.1000000000001
2090-2824,,,,1042.03,,
1678-9180,,,,1661.24,,
2517-7427,,,,349.05,,
2288-8586,,,,1790.95,,
2399-908X,,,,860.5,,
2356-6124,,,,732.31,,
2468-4481,,,,511.7,,
2397-3722,,,,2180.0,,2232.75
2297-9239,,,,515.0,,
2314-758X,,,,783.0,,
2261-236X,,,,68.58,100.83,548.95
2071-789X,,,,444.5,,444.5
2081-7452,,,,285.75,,
1212-1819,,,,254.0,,
0001-527X,,,,965.0,,
0255-965X,,,,254.0,,
0102-8650,,,,493.095,,
2079-9292,,,,272.69,862.4633333333333,1273.3285714285714
2391-5455,,,,1190.0,,800.0
1756-8277,,,,607.28,1202.44,1208.83
2035-8385,,,,714.0,,
2314-6176,,,,788.22,,
2399-3669,,,,1953.8111111111111,2225.2166666666667,2588.28
1989-8649,,,840.0,898.1566666666668,1375.71,
1438-387X,,,,2290.0,,
1366-9516,,,,,1815.3600000000001,1784.96875
2514-4820,,,,1108.1733333333334,877.958,1148.6425
0013-1881,,,,2308.0,,
2213-0489,,,,454.11,,
2300-6579,,,500.0,605.0,500.0,595.0
2331-2041,,,,843.0866666666666,,
2624-909X,,,,1785.28,685.84,684.97
2626-8493,,,,345.1,,
2160-8407,,,,,,
2155-9872,,,894.0,,,
1918-719X,,,,,,
2514-183X,,,618.74,,,662.5833333333334
2451-9944,,,,1280.32,,
2364-9534,,,,1929.55,,
1865-1542,,,,147.24,150.0,439.2
2590-0064,,,,,3073.22,
1947-4253,,,,,1576.13,1624.84
1927-5250,,,,,369.55,
1817-406X,,,,904.4,1830.52,
1479-4411,,,,333.1,,293.03
2227-9067,,,,,552.2625,824.27
2512-9465,,,,,263.49,594.76
2574-2558,,,,1389.94,,
2297-7775,,,,432.34,883.9766666666668,790.7860000000001
2013-6374,,,,,274.01666666666665,
2090-6420,,,,412.75,,
2195-7819,,,,913.92,,
2397-7523,,,1661.24,,1589.94,1608.88
2076-0787,,,,,547.73,1101.3
1863-2521,,,,,1785.0,696.0
2410-3896,,,,,547.73,822.1
1177-8903,,,1758.0,,,2069.44
1865-7923,,,,360.0,,290.0
2399-9101,,,,409.64,,
2347-5471,,,,131.23,,
2396-7307,,,,309.22,,
2573-8240,,,,,772.03,
2301-251X,,,,,528.75,
2333-8326,,,220.16500000000002,187.18,,
2327-588X,,,,214.0,,
2399-4908,,,,1361.98,1348.714,
2329-6836,,,,862.0,,
2311-5637,,,,1311.92,540.62,750.97
2575-1220,,,842.65,,,
2424-8150,,,576.55,,,
2157-9644,,,776.13,,,
1918-7211,,,,339.0,,
1938-7849,,,,635.63,,
2471-9625,,,,1250.06,,
2162-5972,,,,,,
2001-6689,,1200.0,,,,
2055-5008,,1250.0,,2171.94,2570.0,2458.7650000000003
1010-660X,,,,,1028.0,1295.474
0300-3604,,,,,62.0,
2641-5275,,,,,632.5,
2398-6352,,,,2478.545,1499.89,1223.71
2520-1026,,,,1481.56,1003.0,1123.36
1179-299X,,,,1897.38,,
2054-4200,,,,2536.17,,
2312-0541,,,,908.52,,
2211-7539,,,,481.71,464.1,
2287-965X,,,,2433.8,,
1044-1549,,,,,931.21,
1213-8118,,369.89250000000004,380.31333333333333,388.42125,389.5325,
1233-9687,,255.64,,,,
2167-0420,,560.88,,,,
1993-0771,,314.94,,453.48,,
2470-6086,,821.64,,,,
1230-0322,,363.0,,,,
1330-0075,,544.615,,545.04,350.59,
0172-780X,,1135.1666666666667,1145.9144444444446,1520.4650000000001,,
1643-8698,,1315.23,1427.09,1301.98,1484.82,
1107-0625,,377.53999999999996,,,,
1211-4669,,,193.12,193.35,,
1428-2526,,,153.33,,238.0,
1732-6729,,,155.43,,,
1339-4045,,,170.0,170.63,,
2300-8822,,,287.99,,,
1592-9558,,,305.76,,,
0001-6837,,,306.45,,410.34,
0015-5500,,,432.83,,434.96,
1341-1098,,,,773.98,,
1732-3991,,,,211.9,,
1512-8601,,,,533.74,595.0,
1899-5276,,,,362.96,,
0716-9760,,,,2206.05,,
1076-0296,,,,1022.57,,1571.6950000000002
2296-9705,,,,823.27,,
1590-8577,,,,2362.73,,
1213-2101,,,,19.28,,
2474-8846,,,,1545.71,,
2169-2645,,,,437.2,,
2379-6146,,,,1285.03,,
2057-5858,,,,1061.6985714285713,826.96,934.18
2573-0150,,,,1202.69,,
2056-3973,,,,2535.895,,
2304-3881,,,,1226.36,1467.7849999999999,1516.82
2043-8087,,,,,504.39000000000004,501.19
2378-9506,,,,2378.87,,
2042-5937,,,,409.04,,
2329-423X,,,,841.59,1756.94,1428.45
2226-4787,,,,,478.69,
2212-3717,,,,1410.0900000000001,,
1179-1373,,,,1656.79,,
2152-6567,,,,761.55,,
2515-7639,,,,2205.55,,
2350-269X,,,,1388.49,,
2324-1128,,,,1669.81,,
1918-7173,,,,466.02,,
2056-7251,,,,,1589.94,
2516-0281,,,,89.17,,
2397-8759,,,,1898.94,,
2514-1775,,,,1701.945,,
2397-7000,,,,,1930.37,
2193-6544,,,,,7683.92,
2520-8934,,,,1899.87,,
2574-0431,,,,916.43,,
2052-3289,,,,1492.0933333333332,1470.02,
1948-5441,,,,90.93,,
2578-5001,,,,2046.18,,
2573-2102,,,,2183.33,1662.91,
2053-6712,,,,400.49,,
1178-2218,,,,,748.75,
2475-1421,,,349.26,395.5,364.63,360.0
2212-8271,,,,2513.18,,442.3533333333333
2574-5417,,,,1049.52,1062.0,885.0
2373-8057,,,,,2622.87,2523.58
1756-8293,,,,594.06,,
2399-6641,,,,1557.555,1529.17,
2224-2708,,,,328.35,727.22,791.7199999999999
0956-3202,,,,754.8,,
2059-6553,,,,1174.17,,
2057-2107,,,,,1540.755,1585.2
2523-0204,,,,733.22,,
2542-5196,,,4254.23,4700.168,4416.57,
2055-7434,,,,,3618.16,2000.0
2272-2394,,,,,477.4,
2589-5370,,,,3704.11,3112.22,3348.94
2456-981X,,,,,481.46,
2056-3426,,,,,1228.81,
2046-3820,,,,1196.74,,
2000-4214,,,,,1963.4424999999999,
1674-9782,,,,807.92,629.81,1403.8833333333332
2572-1143,,,,1890.14,1825.9,1890.13
1043-4046,,,,1746.63,,
2081-2841,,,,,238.0,
2218-1997,,,,,275.35,
2218-676X,,,,,1525.7649999999999,
2523-3548,,,,,1661.24,
1307-9298,,,,,300.0,
2223-7674,,,,,644.12,655.54
2413-8851,,,,,680.24,854.855
2379-5255,,,,,1740.6,
2456-2408,,,,70.77,,
2258-8094,,,,1770.0,,
1054-4887,,,,219.72,,
1343-4934,,,,,744.635,204.1
1974-7071,,,,,312.0,306.0
2036-749X,,,,,600.0,
2038-324X,,,,,250.0,
0139-570X,,,,,363.2,
2377-0619,,,,,1024.0,
2283-9216,,,,,400.0,
2589-871X,,,,,1700.0,
2239-7132,,,,,153.0,156.0
2572-1232,,,,,974.0,
1129-8723,,,,,1000.0,
1450-104X,,,,50.0,60.7,50.0
2234-1749,,,,1557.41,3633.96,
2164-6325,,,,,1170.58,718.0
2311-5521,,,,,821.31,
2504-4494,,,,,897.86,772.4533333333333
2590-1591,,,,,2261.0,1900.0
2056-306X,,,,,911.96,1726.3200000000002
0265-6736,,,,,1713.002,2077.565
2588-3526,,,,,89.25,
1430-6395,,,,,595.0,580.0
2589-9368,,,,,394.39,1732.88
1989-3469,,,,60.0,,
1911-8066,,,,,273.04499999999996,967.29
1896-0596,,,,160.0,,
2665-9727,,,,,925.17,455.8
1755-5930,,,,,1520.045,
2353-7396,,,,,1111.04,
2571-9408,,,,,969.53,220.89
0032-5791,,,,,1549.685,
2013-0953,,,,,351.05,
2590-1982,,,,,529.5333333333333,417.6
2575-8144,,,,,1080.79,
2214-594X,,,,,1142.4,
2666-0326,,,,,,499.8
1684-5315,,,,,577.21,
1996-0794,,489.5,,,,
1682-296X,,,527.65,,,
2572-4754,,,709.07,758.838813559322,872.7362962962965,
1753-6561,,,1186.12,,,
2055-7426,,,,1602.29,,
2378-3656,,,,,1269.29,
2352-7285,,,,518.62,,
2468-0427,,,,451.14,,
0968-8080,,,,1670.14,,
1026-9185,,,,484.35,,
1756-8692,,,,881.45,,
2161-864X,,,,,529.8,
2470-1076,,,,1205.51,,855.12
2314-5765,,,,636.62,,
2314-436X,,,,,1351.23,
2399-1623,,,,429.53499999999997,554.325,
2043-9083,,,1613.8114285714287,1613.4766666666665,,
1411-2027,,,85.14,,,
2157-7471,,,1303.19,,,
2375-4273,,487.6,,,,
2381-4683,,,1470.98,,1519.96,
2572-9578,,,670.73,,,
2160-8814,,,182.85,,,
0016-6987,,,945.68,,,
0718-9508,,,,,2660.75,
2002-2727,,,,,1150.85,
1752-8054,,,,2625.13,,
2155-9600,,,,1897.21,,
2224-5820,,,,,1570.08,
2047-9158,,,,,1942.08,1942.08
2665-9638,,,,,261.8,
2076-3387,,,,,275.07,874.125
2225-1146,,,,,287.72,
1364-3703,,,,,1884.96,
2576-3059,,,,,,116.64
2666-6383,,,,,1080.0,1084.55
1337-9038,,,,,100.0,
2578-3270,,,,,1410.45,
2690-3202,,,,,754.67,
2333-7214,,,,,1084.34,
0753-3322,,,,,2294.9366666666665,2147.9719999999998
2325-4637,,,,,1785.0,
0231-5882,,,,,430.5,
2162-3945,,,,,1047.2,1570.9
2632-1297,,,,,1999.2,2415.7560000000003
2045-1393,,,,,1547.0,
2382-1205,,,,,710.94,
2411-5142,,,,,815.09,679.42
2631-8377,,,,,1569.61,
2666-2485,,,,,1250.0,1080.0
2590-0374,,,,,511.7,
2306-5338,,,,61.97,253.5,
0034-7744,,,,,997.66,
1728-869X,,,,,1024.855,1020.8
1424-862X,,,,,1190.0,
0952-0767,,,,,277.66,
1976-9148,,,,,619.74,
2090-1224,,,,,467.6,1237.6
1613-4516,,,,1000.0,,
2056-3051,,,,,237.48,332.27
2572-2611,,,,,1584.0,2054.195
2193-6536,,,,,2380.0,
2396-8370,,,,,934.15,1862.38
2661-801X,,,,,1682.065,
2195-2248,,,,,1255.45,980.0
2523-8930,,,,,913.92,
2227-7072,,,,,813.6,
2625-8137,,,,,341.13333333333327,
1179-0695,,,,,1529.39,
1343-943X,,,,,626.7,
2380-6761,,,,,1374.69,
2196-9736,,,,1999.2,,
1313-2644,,,,621.18,,
1745-5057,,,,1513.57,1599.97,
2253-1572,,,,1882.58,,
2152-7202,,,,1316.71,,1362.0
2214-9112,,,,525.81,436.45,
1895-1171,,,,,338.0,300.0
2524-8987,,,,,1661.24,
2414-6366,,,,,212.815,967.29
1740-3391,,,,,791.59,
2542-4823,,,,,1487.5,
0974-5645,,,,,211.3,
2617-1619,,,,,892.5,894.88
2308-3425,,,,,432.26,
1757-7853,,,,,1770.72,1726.08
2250-0685,,,,,281.44,
2641-4368,,,,,1223.08,1202.02
2411-5150,,,,,727.22,
2590-1362,,,,,1463.7,
0736-6205,,,,,1511.81,1509.0
2193-6358,,,,,2023.0,
2571-5135,,,,,311.82,
2190-9385,,,,,1194.9933333333333,
2590-1508,,,,,2000.0,1754.4
1547-1063,,,,,752.7049999999999,784.13
2212-1366,,,,,2064.0,1638.15
2673-3145,,,,,,983.01
0906-7590,,,,,,1779.3657142857144
0303-2434,,,,,,1773.9085714285716
2311-7524,,,,,703.73,1017.6
2365-7758,,,,,,985.5
1687-8159,,,,,,949.18
1435-1935,,,,,,1606.5
2029-4913,,,,,1106.62,1811.7
1307-5543,,,,,453.82,
2415-0142,,,,,374.4,
2348-9812,,,,,650.505,
2146-4405,,,,,318.11,315.45
2456-1878,,,,,113.45,
2454-1850,,,,,113.45,
2360-2554,,,,,111.9553846153846,122.2375
2344-1712,,,,,114.3,119.38
2286-0452,,,,,114.3,122.76666666666667
2071-8330,,,,,444.5,317.5
2247-8051,,,,,101.6,190.5
2304-9650,,,,,889.0,
1727-9232,,,,,738.975,
1800-5845,,,,,635.0,635.0
1222-569X,,,,,44.45,
0036-8709,,,,,570.83,916.53
2164-5329,,,,941.0,,
2227-9709,,,,,344.0,
0942-9352,,,,,1461.0,
0144-5987,,,,,888.34,
1335-8871,,,,,405.35,235.95
1509-8117,,,,,354.14,
1335-1745,,,,,181.5,242.0
2080-4075,,,,,181.5,262.1666666666667
2391-5439,,,,,363.0,
1803-1269,,,,,475.6844444444444,373.29636363636365
1213-2489,,,,,163.50333333333333,146.74
1842-5135,,,,,174.24,
0860-0953,,,,,302.5,
1640-4920,,,,,468.09,
2168-9873,,,,,1837.99,
2239-0243,,,214.2,,,
2573-7732,,,,,1585.28,
0033-2879,,,,,534.2399999999999,732.21
2517-4843,,,,,1592.04,
1661-8726,,,,,,1128.0016666666668
0003-9438,,,,,185.4,240.8525
2524-4671,,,,,1413.72,1873.03
2589-8116,,,,,1332.8,
2151-4585,,,,,393.44,
2590-3462,,,,,1844.5,
1784-5092,,,,,500.0,
2278-5299,,,,,299.28,
0771-3312,,,,,266.6666666666667,
0777-6276,,,,,125.0,
2331-1843,,,,,741.74,1015.0
2590-0862,,,,,2410.0,
1559-9612,,,,,877.19,
2197-4284,,,864.0,,1055.0,
2297-105X,,275.51,,,,
1013-4425,,,,,595.0,
2165-5979,,,,,2052.75,
2227-9091,,,,,287.66,291.155
1307-6167,,,,,403.05,
1451-7485,,,,,60.47,
0393-6155,,,,,1506.53,
1381-4788,,,,,1456.21,
1665-2681,,,,,1610.96,
1513-1874,,,,,539.7,
2474-1647,,,,,1068.1399999999999,
2045-1253,,,,,1909.565,
1509-572X,,,,,301.6,
2146-0353,,,,,242.24,
2632-2498,,,,,2177.7,1693.8400000000001
1049-8931,,,,,,2310.67
2590-1621,,,,,,1310.8600000000001
2665-9131,,,,,,648.2333333333335
2666-0334,,,,,,751.79
2059-4798,,,,,,2152.16
2059-3635,,,,,,1138.99
2681-4617,,,,,,668.6879999999999
1933-6950,,,,,,2065.105
2162-4011,,,,2185.0,,2438.14
2632-7376,,,,,,2267.71
1664-2376,,,,,,917.7966666666667
2274-0422,,,,,,1080.47
2624-9634,,,,,,606.49
2624-9375,,,,,,1127.7333333333333
2075-4426,,,,,,1326.665
0935-1221,,,,,,671.1628571428571
2632-6655,,,,,,1139.22
2375-1495,,,304.69,,,293.865
1230-3666,,,,,357.0,
1558-9250,,,,,1025.135,1252.815
1230-7831,,,,416.89,,
2410-3888,,,,,,1083.1
1125-4718,,,,,,400.0
2574-7347,,,,,,1500.0
2288-6575,,,,,,1142.19
2223-4306,,,,,,1352.9875000000002
2284-1881,,,,,,1797.6
1120-1770,,,,,,427.0
0392-100X,,,,,,50.0
2409-983X,,,,,,300.0
0391-2612,,,,,,100.0
2450-7393,,,,,,350.0
2313-433X,,,,,,902.65
0924-9338,,,,,,2260.235
2509-8020,,,,525.58,1274.32,1517.25
2079-9268,,,,,304.29,
0091-2131,,,,,2700.0,
1939-1404,,,,,,1354.5428571428567
1225-8245,,,,,,318.8
2210-6340,,,,,,1745.73
1229-8093,,,,,,710.0
2639-8028,,,,,,1272.795
2504-4990,,,,,,898.995
2470-4415,,,,,234.0,
2410-4701,,,,,345.0,
2624-7852,,,,,,691.355
1056-6171,,,,,,1389.33
1602-1622,,,,,,
2516-712X,,,,,,
2624-960X,,,,,,842.0
2314-4939,,,,,,1739.0
2687-7910,,,,,,1560.0
0960-7722,,,,,1386.35,1732.64
2051-3380,,,,,856.8,
2147-4478,,,,,162.82999999999998,150.0
0005-9366,,,,,,926.125
2662-9380,,,,,,966.24
0950-2688,,,,,,2114.62
2049-257X,,,,,,1963.5
0969-9961,,,,,2720.0,2423.6
1179-5727,,,,907.0,,
2199-398X,,,,,,1376.04
2473-6988,,,,,,779.0
2222-3959,,,,,,917.29
1835-2707,,,,,,536.13
1727-7051,,,,,,914.4
2307-8553,,,,,,209.56
2146-4138,,,,,,316.83
2227-7099,,,,,,831.08
1817-3195,,,,,,471.14
1212-4117,,,,,,76.83
2411-2518,,,,,,339.41
2165-400X,,,,,,327.24
2613-7828,,,,,,249.0
0037-5330,,,,,,800.0
1526-1492,,,,,,971.59
2165-4328,,,,,,554.27
2093-3681,,,,,,277.6
1501-7419,,,,,,538.66
1546-2218,,,,,,1176.12
2333-1119,,,,,,414.39
2398-2683,,,,,,1542.26
2699-0016,,,,,,974.1380000000001
2624-9898,,,,,,857.19
2673-253X,,,,,,1153.54
2313-7673,,,,,,795.0
2412-3811,,,,,,773.505
2639-6696,,,,,,878.83
1753-318X,,,,,,1873.725
2633-8947,,,,,,1597.8
1949-0976,,,,,,1507.4233333333334
2640-7906,,,147.82,,,
2578-3351,,,1548.18,,,
0015-5683,,,,150.0,,
2409-9848,,,,293.4,,
2405-6766,,,,,1030.0,
2322-0007,,,,,359.0,
1509-409X,,,,,250.0,
0010-440X,,,,,,916.6875
2673-4192,,,,,,786.04
2642-1747,,,,,,1051.155
2624-599X,,,,,,813.31
2313-4321,,,,,,806.08
2409-9279,,,,,,1029.075
2218-6751,,,,,,1400.9850000000001
1759-7706,,,,,,1904.0
1898-018X,,,,,,947.1800000000001
1933-6896,,,,,,1524.8400000000001
0145-5613,,,,,,946.71
2214-031X,,,,,1285.2,1285.2
2352-3441,,,1789.63,,,650.0
2396-832X,,,,,1436.5,1608.88
2578-5745,,,,,1611.26,
2520-1786,,,,,,1189.5
2280-1855,,,,,,305.0
2159-5313,,,,,,841.8
1179-1594,,,,,1701.69,1606.4866666666667
2371-4379,,,,,,1774.78
0219-6352,,,,,,1340.56
0941-3790,,,,,,892.5
2515-2270,,,,,,512.67
2040-6223,,,,,,1664.53
1930-0433,,,,,,479.98
1759-720X,,,,,,1696.77
2633-1055,,,,,,1450.99
2227-684X,,,,,,1371.9
2367-1890,,,,,,1999.2
2634-3797,,,,,,1743.35
2577-8196,,,,,,1238.5333333333333
2380-5439,764.64,,,,,
2197-8670,,,,689.28,,
0887-8013,,,,,1556.27,
2504-446X,,,,,726.39,821.5866666666667
2662-4443,,,,,,2827.0
2590-1559,,,,,,1843.8466666666666
2624-6511,,,,,,870.23
2643-1564,,,,,,1232.6100000000001
1549-5787,,,,494.5,,
2378-7090,,,,,816.14,
2164-313X,,,,,,535.51
2161-4687,,,,,,552.28
2571-8800,,,,,,814.87
2662-7671,,,,,,1918.28
2211-7156,,,,,,408.9
2504-2289,,,,,,812.02
2078-1547,,,,,,842.41
2673-5210,,,,,,859.34
0914-4935,,,,,,1230.1
2223-4683,,,,,,1524.24
2644-1284,,,,,,1632.8
2198-3402,,,,,,1080.0
1350-4827,,,,,,1763.2
2351-9789,,,,,,150.0
1468-0181,,,,,,220.87
2196-4351,,,,,1055.0,
0263-6174,,,,,519.09,
1580-3139,,,,,150.0,
0730-6679,,,,,,1795.54
2631-7176,,,,,,1778.61
2571-6131,,,,,,833.87
1566-7367,,,,,,1720.0
2590-0552,,,,,,1980.0
2571-6182,,,,,,926.53
2391-5420,,,,,,900.0
1751-8784,,,,,,1600.0
1513-7368,,,,,340.98,356.8
2637-6431,,,,,,1626.62
1935-7877,,,,,,1870.2
1726-4529,,,,,,1178.1
2590-2601,,,,,,1245.0
2150-1319,,,,,1069.23,984.0
1937-8726,,,,,,180.41
2515-8163,,,,,,1160.38
0896-4327,,,,,,1913.39
2311-553X,,,,,,537.38
2590-1125,,,,,,1250.0
2042-6372,,,,,,966.78
0394-6320,,,,,,1525.37
2625-1825,,,,,,696.0
2589-9090,,,,,,2405.6
2352-9148,,,,,,1264.83
2347-4890,,,,47.3,,
1549-3644,,,,,570.57,
2573-3583,,,,,,300.0
0975-8232,,,,,,256.55
2632-7899,,,,,,1836.0
2079-9284,,,,,,833.0
2363-5169,,,,,,912.0
2299-3274,,,,,,620.0
0142-9418,,,,,,
2391-9531,,,,,,1190.0
1946-7664,,,,,,
1025-6164,,,,,,812.0
1996-0786,,,,,,580.23
2624-7402,,,,,,967.29
2165-8714,,,,,,542.01
2090-1844,,,,,,1028.57
2688-6146,,,,,,1484.8
2688-8319,,,,,,1370.88
2574-2531,,,,,,2910.44
2192-8304,,,,,805.63,
1098-3511,,,,,,1081.4
2673-3218,,,,,,1677.68
2289-151X,,,,,,294.0
2590-1095,,,,,,1927.8
2053-1591,,,,,937.5,1115.63
1110-0168,,,,,567.39,608.425
0465-5893,,,,,,96.8
2191-9089,,,,,1000.0,1210.0
2610-9182,,,,,,381.15
1736-6046,,,,,,605.0
1880-6791,,,,,,1503.36
2644-1276,,,,,,1912.35
2673-4095,,,,,,809.01
2575-9655,,,,,,908.52
2524-8162,,,,,,761.59
2397-9623,,,,,974.55,
1996-0875,,,,,504.9,
2381-9006,,,,,883.58,
0038-0806,,,,,,495.6
2196-6346,,,,,,300.0
2662-9992,,,,,,860.0
2471-6782,,,,,,810.0
0915-5287,,,,,,11.61
2331-6268,,,258.85,,,
1546-1998,,,,473.0,,
2165-3917,,,,258.01,,
2509-9396,,,,88.0,,
2574-1241,,,,,356.17,
1549-3636,,,,,572.41,
2631-5076,,,,,168.8,
2107-6839,,,150.0,,,
2160-5866,,,,647.0,647.0,
1542-7390,,,,,,3429.25
1345-8957,,,255.37,,,
0030-2465,,,,,,502.77
2575-6265,,,,,,1422.0
2088-8708,,,,,703.98,
1533-3175,,,,,,1320.9
1756-4646,,,,,,1530.0
1425-8153,,,,,,1745.0
2411-5134,,,,,,785.07
2624-8921,,,,,,913.56
2644-1330,,,,,,1678.64
1178-5608,,,,,,571.21
2050-3911,,,,,,1049.32
2687-7813,,,,,,1757.13
2673-2718,,,,,,889.17
2164-3199,,,,,,330.46
2692-8248,,,,,,5133.05
1927-520X,,,,,,329.77
2394-4978,,,,,,202.58
2625-2325,,,,,,1801.5
2687-8089,,,,,,562.99
2193-8237,,,,,,1391.25
2472-0941,,,,,,703.75
1843-6110,,,,,,302.5
2079-9721,,,,,,835.0
2578-2045,,,,,,369.23
2688-1152,,,,,,770.17
2090-6838,,,,,,578.48
1918-3003,,,,,,842.3050000000001
2168-8184,,,,,234.51,
2324-7096,,,,,676.9,
2160-200X,,,,,1058.68,
2000-9666,,,,,,416.895
2474-252X,,,,,,437.75
1550-4859,,,,,,1393.34
0267-5730,,,,,,2126.25
2364-9216,,,,427.05,464.1,464.1
0997-7538,,,,,2570.4,
1179-156X,,,1044.67,,,
2314-7571,,,,654.68,,
1687-479X,,,,1091.56,,
2253-2447,,,,1441.76,1701.69,
1179-9927,,,,1441.76,,1441.76
2249-4863,,,,,398.385,
2223-506X,,,,,868.54,654.2542857142856
2035-3006,,,,,600.0,
2474-7661,,,,,606.51,
1531-7129,,,,,2772.61,
2197-1714,,,,,1245.25,
0193-2691,,,,,3032.54,
1755-182X,,,,,2594.99,
1474-8185,,,,,3032.54,
2639-5940,,,,,693.15,
0305-0629,,,,,2594.99,
1091-6466,,,,,3032.54,
1556-8318,,,,,2594.99,
1179-7282,,,,,1441.76,
2192-1962,,,,,,816.0
0264-3561,,,,,,833.54
1605-8127,,,,,,1080.0
1876-0341,,,,,,1112.47
2090-6854,,,,,,578.48
1094-2912,,,,,,1689.56
1045-4446,,,,,,2594.99
1086-1718,,,,,,2250.0
2666-2027,,,,,,1732.88
2691-3895,,,,,,1516.2733333333333
2468-7332,,,,,,866.44
2468-5488,,,,,,649.83
1178-7112,,,,,,1441.76
1040-0397,,,,,,2250.0
2471-4607,,,,,,1874.7
2590-1133,,,,,,1516.27
2624-831X,,,,,,
1663-2699,,,,,,
2411-9660,,,,,,
2673-4524,,,,,,
1179-1500,,,,,,
2666-9900,,,,,,
2590-0897,,,,,,
2666-691X,,,,,,
2644-1314,,,,,,1631.52
